"TIME","TEMP","YEAR","MONTH","DAY","WDAY","HOUR","MINUTE"
"2017-04-02 03:52:00",49.9894527457758,2017,4,2,1,3,52
"2017-04-02 03:53:00",49.6744208711498,2017,4,2,1,3,53
"2017-04-02 03:54:00",50.6304210012682,2017,4,2,1,3,54
"2017-04-02 03:55:00",49.5983744008704,2017,4,2,1,3,55
"2017-04-02 03:56:00",49.9314046574902,2017,4,2,1,3,56
"2017-04-02 03:57:00",49.6718697038697,2017,4,2,1,3,57
"2017-04-02 03:58:00",49.4936605159776,2017,4,2,1,3,58
"2017-04-02 03:59:00",49.6841984255765,2017,4,2,1,3,59
"2017-04-02 04:00:00",50.8002290791365,2017,4,2,1,4,0
"2017-04-02 04:01:00",50.8169365627728,2017,4,2,1,4,1
"2017-04-02 04:02:00",50.0865961114394,2017,4,2,1,4,2
"2017-04-02 04:03:00",50.1361839552954,2017,4,2,1,4,3
"2017-04-02 04:04:00",49.8796595530905,2017,4,2,1,4,4
"2017-04-02 04:05:00",50.0752203427139,2017,4,2,1,4,5
"2017-04-02 04:06:00",49.9052031009467,2017,4,2,1,4,6
"2017-04-02 04:07:00",50.2335570164072,2017,4,2,1,4,7
"2017-04-02 04:08:00",49.9163130241846,2017,4,2,1,4,8
"2017-04-02 04:09:00",50.4877498817843,2017,4,2,1,4,9
"2017-04-02 04:10:00",50.5994780217261,2017,4,2,1,4,10
"2017-04-02 04:11:00",49.5231081173307,2017,4,2,1,4,11
"2017-04-02 04:12:00",49.0197180204369,2017,4,2,1,4,12
"2017-04-02 04:13:00",49.2732517911161,2017,4,2,1,4,13
"2017-04-02 04:14:00",49.3107964461765,2017,4,2,1,4,14
"2017-04-02 04:15:00",49.7700451405215,2017,4,2,1,4,15
"2017-04-02 04:16:00",49.070492497718,2017,4,2,1,4,16
"2017-04-02 04:17:00",50.0656977265388,2017,4,2,1,4,17
"2017-04-02 04:18:00",50.483898961106,2017,4,2,1,4,18
"2017-04-02 04:19:00",49.6233812041395,2017,4,2,1,4,19
"2017-04-02 04:20:00",49.7548254001109,2017,4,2,1,4,20
"2017-04-02 04:21:00",49.3430895518692,2017,4,2,1,4,21
"2017-04-02 04:22:00",50.6661826008091,2017,4,2,1,4,22
"2017-04-02 04:23:00",50.5911910174548,2017,4,2,1,4,23
"2017-04-02 04:24:00",50.6479884115756,2017,4,2,1,4,24
"2017-04-02 04:25:00",50.4092697726166,2017,4,2,1,4,25
"2017-04-02 04:26:00",50.249022704686,2017,4,2,1,4,26
"2017-04-02 04:27:00",48.6193502406754,2017,4,2,1,4,27
"2017-04-02 04:28:00",50.1613546992151,2017,4,2,1,4,28
"2017-04-02 04:29:00",49.4348756726914,2017,4,2,1,4,29
"2017-04-02 04:30:00",49.4999952818212,2017,4,2,1,4,30
"2017-04-02 04:31:00",50.7203083826744,2017,4,2,1,4,31
"2017-04-02 04:32:00",49.7109226057957,2017,4,2,1,4,32
"2017-04-02 04:33:00",50.8441023793774,2017,4,2,1,4,33
"2017-04-02 04:34:00",50.7023767754069,2017,4,2,1,4,34
"2017-04-02 04:35:00",49.7399830882441,2017,4,2,1,4,35
"2017-04-02 04:36:00",50.6517876830279,2017,4,2,1,4,36
"2017-04-02 04:37:00",50.3388895511415,2017,4,2,1,4,37
"2017-04-02 04:38:00",51.3210642123641,2017,4,2,1,4,38
"2017-04-02 04:39:00",49.6763839856305,2017,4,2,1,4,39
"2017-04-02 04:40:00",50.5620055065974,2017,4,2,1,4,40
"2017-04-02 04:41:00",49.6791006008448,2017,4,2,1,4,41
"2017-04-02 04:42:00",49.7726794208555,2017,4,2,1,4,42
"2017-04-02 04:43:00",49.5111292105009,2017,4,2,1,4,43
"2017-04-02 04:44:00",49.71935651445,2017,4,2,1,4,44
"2017-04-02 04:45:00",50.3544547435711,2017,4,2,1,4,45
"2017-04-02 04:46:00",50.4671529533392,2017,4,2,1,4,46
"2017-04-02 04:47:00",49.3256727745258,2017,4,2,1,4,47
"2017-04-02 04:48:00",50.5728602871753,2017,4,2,1,4,48
"2017-04-02 04:49:00",49.9904661827684,2017,4,2,1,4,49
"2017-04-02 04:50:00",49.6658833759476,2017,4,2,1,4,50
"2017-04-02 04:51:00",50.2560446913338,2017,4,2,1,4,51
"2017-04-02 04:52:00",49.9583941925941,2017,4,2,1,4,52
"2017-04-02 04:53:00",50.5841946630618,2017,4,2,1,4,53
"2017-04-02 04:54:00",50.7174324702197,2017,4,2,1,4,54
"2017-04-02 04:55:00",49.7330431504383,2017,4,2,1,4,55
"2017-04-02 04:56:00",50.2319633686362,2017,4,2,1,4,56
"2017-04-02 04:57:00",50.0085815300377,2017,4,2,1,4,57
"2017-04-02 04:58:00",49.6784330398673,2017,4,2,1,4,58
"2017-04-02 04:59:00",50.8119523001909,2017,4,2,1,4,59
"2017-04-02 05:00:00",50.1576713821425,2017,4,2,1,5,0
"2017-04-02 05:01:00",50.0982630046535,2017,4,2,1,5,1
"2017-04-02 05:02:00",50.123772538317,2017,4,2,1,5,2
"2017-04-02 05:03:00",49.3445700984899,2017,4,2,1,5,3
"2017-04-02 05:04:00",50.6661829805038,2017,4,2,1,5,4
"2017-04-02 05:05:00",50.5909942272637,2017,4,2,1,5,5
"2017-04-02 05:06:00",49.1564621928778,2017,4,2,1,5,6
"2017-04-02 05:07:00",50.1322753920649,2017,4,2,1,5,7
"2017-04-02 05:08:00",49.8403160511266,2017,4,2,1,5,8
"2017-04-02 05:09:00",49.5816108024672,2017,4,2,1,5,9
"2017-04-02 05:10:00",50.3170350889688,2017,4,2,1,5,10
"2017-04-02 05:11:00",49.9800627388879,2017,4,2,1,5,11
"2017-04-02 05:12:00",49.6897738330765,2017,4,2,1,5,12
"2017-04-02 05:13:00",49.9643797976709,2017,4,2,1,5,13
"2017-04-02 05:14:00",50.0112992659947,2017,4,2,1,5,14
"2017-04-02 05:15:00",49.5339741481396,2017,4,2,1,5,15
"2017-04-02 05:16:00",50.8570331840635,2017,4,2,1,5,16
"2017-04-02 05:17:00",49.9477820137446,2017,4,2,1,5,17
"2017-04-02 05:18:00",49.7366904393795,2017,4,2,1,5,18
"2017-04-02 05:19:00",49.4993765911582,2017,4,2,1,5,19
"2017-04-02 05:20:00",49.6703552297108,2017,4,2,1,5,20
"2017-04-02 05:21:00",48.0883851428868,2017,4,2,1,5,21
"2017-04-02 05:22:00",49.8150439317221,2017,4,2,1,5,22
"2017-04-02 05:23:00",49.5747763272776,2017,4,2,1,5,23
"2017-04-02 05:24:00",50.9545728495623,2017,4,2,1,5,24
"2017-04-02 05:25:00",50.0537815178862,2017,4,2,1,5,25
"2017-04-02 05:26:00",50.0134942331188,2017,4,2,1,5,26
"2017-04-02 05:27:00",50.4467271427786,2017,4,2,1,5,27
"2017-04-02 05:28:00",50.0377515616117,2017,4,2,1,5,28
"2017-04-02 05:29:00",50.8634606836499,2017,4,2,1,5,29
"2017-04-02 05:30:00",50.5336827865029,2017,4,2,1,5,30
"2017-04-02 05:31:00",50.0496923190936,2017,4,2,1,5,31
"2017-04-02 05:32:00",49.7304541991887,2017,4,2,1,5,32
"2017-04-02 05:33:00",50.4537423228645,2017,4,2,1,5,33
"2017-04-02 05:34:00",50.5901183828771,2017,4,2,1,5,34
"2017-04-02 05:35:00",49.7022748485754,2017,4,2,1,5,35
"2017-04-02 05:36:00",49.9618249508593,2017,4,2,1,5,36
"2017-04-02 05:37:00",50.2504392516443,2017,4,2,1,5,37
"2017-04-02 05:38:00",50.2989850182069,2017,4,2,1,5,38
"2017-04-02 05:39:00",49.4313581488763,2017,4,2,1,5,39
"2017-04-02 05:40:00",49.9526495669567,2017,4,2,1,5,40
"2017-04-02 05:41:00",49.6112915394319,2017,4,2,1,5,41
"2017-04-02 05:42:00",50.2678296110435,2017,4,2,1,5,42
"2017-04-02 05:43:00",49.6895926851278,2017,4,2,1,5,43
"2017-04-02 05:44:00",49.6453806791989,2017,4,2,1,5,44
"2017-04-02 05:45:00",51.1908833100234,2017,4,2,1,5,45
"2017-04-02 05:46:00",50.5572225284408,2017,4,2,1,5,46
"2017-04-02 05:47:00",49.1372043454567,2017,4,2,1,5,47
"2017-04-02 05:48:00",50.0137273585956,2017,4,2,1,5,48
"2017-04-02 05:49:00",49.6824275544672,2017,4,2,1,5,49
"2017-04-02 05:50:00",49.9817337571251,2017,4,2,1,5,50
"2017-04-02 05:51:00",50.252844957905,2017,4,2,1,5,51
"2017-04-02 05:52:00",48.2530644840335,2017,4,2,1,5,52
"2017-04-02 05:53:00",50.2413215203336,2017,4,2,1,5,53
"2017-04-02 05:54:00",49.8774683916444,2017,4,2,1,5,54
"2017-04-02 05:55:00",49.4465224059603,2017,4,2,1,5,55
"2017-04-02 05:56:00",50.4422444743973,2017,4,2,1,5,56
"2017-04-02 05:57:00",51.4343881474603,2017,4,2,1,5,57
"2017-04-02 05:58:00",49.7853505062689,2017,4,2,1,5,58
"2017-04-02 05:59:00",50.1538891861471,2017,4,2,1,5,59
"2017-04-02 06:00:00",50.6267024560174,2017,4,2,1,6,0
"2017-04-02 06:01:00",49.2575648022103,2017,4,2,1,6,1
"2017-04-02 06:02:00",49.9511704435335,2017,4,2,1,6,2
"2017-04-02 06:03:00",50.0024043133241,2017,4,2,1,6,3
"2017-04-02 06:04:00",50.3345602946688,2017,4,2,1,6,4
"2017-04-02 06:05:00",49.2416869934999,2017,4,2,1,6,5
"2017-04-02 06:06:00",50.1065715531147,2017,4,2,1,6,6
"2017-04-02 06:07:00",49.4250882859604,2017,4,2,1,6,7
"2017-04-02 06:08:00",50.7592359553494,2017,4,2,1,6,8
"2017-04-02 06:09:00",50.0603144105601,2017,4,2,1,6,9
"2017-04-02 06:10:00",50.3582363866754,2017,4,2,1,6,10
"2017-04-02 06:11:00",50.0131600609429,2017,4,2,1,6,11
"2017-04-02 06:12:00",49.4813409919969,2017,4,2,1,6,12
"2017-04-02 06:13:00",50.3123294287192,2017,4,2,1,6,13
"2017-04-02 06:14:00",50.9549168724937,2017,4,2,1,6,14
"2017-04-02 06:15:00",48.9205428875556,2017,4,2,1,6,15
"2017-04-02 06:16:00",49.6142688560104,2017,4,2,1,6,16
"2017-04-02 06:17:00",49.8967668889734,2017,4,2,1,6,17
"2017-04-02 06:18:00",50.4976144600053,2017,4,2,1,6,18
"2017-04-02 06:19:00",49.2288739215092,2017,4,2,1,6,19
"2017-04-02 06:20:00",49.941521041326,2017,4,2,1,6,20
"2017-04-02 06:21:00",49.7374950623771,2017,4,2,1,6,21
"2017-04-02 06:22:00",50.0895594912316,2017,4,2,1,6,22
"2017-04-02 06:23:00",49.4702740875312,2017,4,2,1,6,23
"2017-04-02 06:24:00",49.7192945868225,2017,4,2,1,6,24
"2017-04-02 06:25:00",50.693747587691,2017,4,2,1,6,25
"2017-04-02 06:26:00",49.1627891812399,2017,4,2,1,6,26
"2017-04-02 06:27:00",50.2926984729358,2017,4,2,1,6,27
"2017-04-02 06:28:00",49.2670597636194,2017,4,2,1,6,28
"2017-04-02 06:29:00",51.4608209143024,2017,4,2,1,6,29
"2017-04-02 06:30:00",50.0540329198184,2017,4,2,1,6,30
"2017-04-02 06:31:00",49.5011124457734,2017,4,2,1,6,31
"2017-04-02 06:32:00",49.4320409162095,2017,4,2,1,6,32
"2017-04-02 06:33:00",49.6408815329392,2017,4,2,1,6,33
"2017-04-02 06:34:00",50.2380638071582,2017,4,2,1,6,34
"2017-04-02 06:35:00",49.9265675966924,2017,4,2,1,6,35
"2017-04-02 06:36:00",49.7861585607355,2017,4,2,1,6,36
"2017-04-02 06:37:00",49.5505424335428,2017,4,2,1,6,37
"2017-04-02 06:38:00",50.4841869465764,2017,4,2,1,6,38
"2017-04-02 06:39:00",49.6888056137516,2017,4,2,1,6,39
"2017-04-02 06:40:00",49.6132278511349,2017,4,2,1,6,40
"2017-04-02 06:41:00",50.1016271811407,2017,4,2,1,6,41
"2017-04-02 06:42:00",49.2642560067998,2017,4,2,1,6,42
"2017-04-02 06:43:00",49.7995467202241,2017,4,2,1,6,43
"2017-04-02 06:44:00",50.20815161593,2017,4,2,1,6,44
"2017-04-02 06:45:00",50.1796676038967,2017,4,2,1,6,45
"2017-04-02 06:46:00",50.4435439003477,2017,4,2,1,6,46
"2017-04-02 06:47:00",50.5483113981231,2017,4,2,1,6,47
"2017-04-02 06:48:00",50.7663053184956,2017,4,2,1,6,48
"2017-04-02 06:49:00",50.9059727801586,2017,4,2,1,6,49
"2017-04-02 06:50:00",49.3852285041148,2017,4,2,1,6,50
"2017-04-02 06:51:00",49.6722046830923,2017,4,2,1,6,51
"2017-04-02 06:52:00",49.641610715167,2017,4,2,1,6,52
"2017-04-02 06:53:00",50.2656902168341,2017,4,2,1,6,53
"2017-04-02 06:54:00",50.5529117775671,2017,4,2,1,6,54
"2017-04-02 06:55:00",50.5315279589715,2017,4,2,1,6,55
"2017-04-02 06:56:00",49.592284717535,2017,4,2,1,6,56
"2017-04-02 06:57:00",49.7051585301475,2017,4,2,1,6,57
"2017-04-02 06:58:00",49.6619774352968,2017,4,2,1,6,58
"2017-04-02 06:59:00",50.440321447905,2017,4,2,1,6,59
"2017-04-02 07:00:00",49.4927876159725,2017,4,2,1,7,0
"2017-04-02 07:01:00",50.4669866524918,2017,4,2,1,7,1
"2017-04-02 07:02:00",49.6310307216476,2017,4,2,1,7,2
"2017-04-02 07:03:00",50.8132718960021,2017,4,2,1,7,3
"2017-04-02 07:04:00",49.6340909077776,2017,4,2,1,7,4
"2017-04-02 07:05:00",49.402224329975,2017,4,2,1,7,5
"2017-04-02 07:06:00",50.8701177947747,2017,4,2,1,7,6
"2017-04-02 07:07:00",50.8110911114382,2017,4,2,1,7,7
"2017-04-02 07:08:00",49.0773497874756,2017,4,2,1,7,8
"2017-04-02 07:09:00",49.5504664093028,2017,4,2,1,7,9
"2017-04-02 07:10:00",50.3442663973519,2017,4,2,1,7,10
"2017-04-02 07:11:00",50.343985660004,2017,4,2,1,7,11
"2017-04-02 07:12:00",50.6935442926856,2017,4,2,1,7,12
"2017-04-02 07:13:00",49.6486803310478,2017,4,2,1,7,13
"2017-04-02 07:14:00",49.6536134340063,2017,4,2,1,7,14
"2017-04-02 07:15:00",50.0898085438692,2017,4,2,1,7,15
"2017-04-02 07:16:00",49.1266119519611,2017,4,2,1,7,16
"2017-04-02 07:17:00",49.883678360447,2017,4,2,1,7,17
"2017-04-02 07:18:00",50.1693047526024,2017,4,2,1,7,18
"2017-04-02 07:19:00",49.7922596521594,2017,4,2,1,7,19
"2017-04-02 07:20:00",49.3514506044659,2017,4,2,1,7,20
"2017-04-02 07:21:00",49.3930357027618,2017,4,2,1,7,21
"2017-04-02 07:22:00",49.4723062793205,2017,4,2,1,7,22
"2017-04-02 07:23:00",49.0416063835119,2017,4,2,1,7,23
"2017-04-02 07:24:00",49.6688043285101,2017,4,2,1,7,24
"2017-04-02 07:25:00",49.3977197646664,2017,4,2,1,7,25
"2017-04-02 07:26:00",50.243697141047,2017,4,2,1,7,26
"2017-04-02 07:27:00",49.9030296380679,2017,4,2,1,7,27
"2017-04-02 07:28:00",50.5498270491845,2017,4,2,1,7,28
"2017-04-02 07:29:00",49.7139378824558,2017,4,2,1,7,29
"2017-04-02 07:30:00",50.1117227565438,2017,4,2,1,7,30
"2017-04-02 07:31:00",49.8372697831553,2017,4,2,1,7,31
"2017-04-02 07:32:00",49.4525983380339,2017,4,2,1,7,32
"2017-04-02 07:33:00",49.6173738841658,2017,4,2,1,7,33
"2017-04-02 07:34:00",49.7972236333912,2017,4,2,1,7,34
"2017-04-02 07:35:00",50.9989660897785,2017,4,2,1,7,35
"2017-04-02 07:36:00",50.1783413494529,2017,4,2,1,7,36
"2017-04-02 07:37:00",49.1143625309105,2017,4,2,1,7,37
"2017-04-02 07:38:00",49.4227495402958,2017,4,2,1,7,38
"2017-04-02 07:39:00",50.239248837853,2017,4,2,1,7,39
"2017-04-02 07:40:00",50.3246050528832,2017,4,2,1,7,40
"2017-04-02 07:41:00",50.4293071094405,2017,4,2,1,7,41
"2017-04-02 07:42:00",49.9901172341417,2017,4,2,1,7,42
"2017-04-02 07:43:00",51.0222629942821,2017,4,2,1,7,43
"2017-04-02 07:44:00",50.4844766131883,2017,4,2,1,7,44
"2017-04-02 07:45:00",50.3742876352664,2017,4,2,1,7,45
"2017-04-02 07:46:00",49.9978952766274,2017,4,2,1,7,46
"2017-04-02 07:47:00",49.168061982612,2017,4,2,1,7,47
"2017-04-02 07:48:00",50.8503813921347,2017,4,2,1,7,48
"2017-04-02 07:49:00",50.1648938816879,2017,4,2,1,7,49
"2017-04-02 07:50:00",50.354500435945,2017,4,2,1,7,50
"2017-04-02 07:51:00",50.9410015371659,2017,4,2,1,7,51
"2017-04-02 07:52:00",50.5996502809504,2017,4,2,1,7,52
"2017-04-02 07:53:00",50.6508891268263,2017,4,2,1,7,53
"2017-04-02 07:54:00",49.6068404482061,2017,4,2,1,7,54
"2017-04-02 07:55:00",49.9384007213361,2017,4,2,1,7,55
"2017-04-02 07:56:00",49.9249628479117,2017,4,2,1,7,56
"2017-04-02 07:57:00",50.3164926786879,2017,4,2,1,7,57
"2017-04-02 07:58:00",49.963790648308,2017,4,2,1,7,58
"2017-04-02 07:59:00",49.4920486157768,2017,4,2,1,7,59
"2017-04-02 08:00:00",50.2989988026742,2017,4,2,1,8,0
"2017-04-02 08:01:00",49.4920195106962,2017,4,2,1,8,1
"2017-04-02 08:02:00",49.8112754928417,2017,4,2,1,8,2
"2017-04-02 08:03:00",49.6990486185186,2017,4,2,1,8,3
"2017-04-02 08:04:00",49.5035805455968,2017,4,2,1,8,4
"2017-04-02 08:05:00",50.7498335060459,2017,4,2,1,8,5
"2017-04-02 08:06:00",50.9001392762116,2017,4,2,1,8,6
"2017-04-02 08:07:00",49.3033960627088,2017,4,2,1,8,7
"2017-04-02 08:08:00",50.3177097066459,2017,4,2,1,8,8
"2017-04-02 08:09:00",50.0221725066619,2017,4,2,1,8,9
"2017-04-02 08:10:00",50.3911943342845,2017,4,2,1,8,10
"2017-04-02 08:11:00",49.7477645779858,2017,4,2,1,8,11
"2017-04-02 08:12:00",50.2987703937821,2017,4,2,1,8,12
"2017-04-02 08:13:00",49.80846610589,2017,4,2,1,8,13
"2017-04-02 08:14:00",50.6049986483437,2017,4,2,1,8,14
"2017-04-02 08:15:00",50.254390747897,2017,4,2,1,8,15
"2017-04-02 08:16:00",50.1202301646161,2017,4,2,1,8,16
"2017-04-02 08:17:00",49.6781103793625,2017,4,2,1,8,17
"2017-04-02 08:18:00",50.5288051334177,2017,4,2,1,8,18
"2017-04-02 08:19:00",50.2862238423656,2017,4,2,1,8,19
"2017-04-02 08:20:00",49.5354958563383,2017,4,2,1,8,20
"2017-04-02 08:21:00",50.3062287295625,2017,4,2,1,8,21
"2017-04-02 08:22:00",50.4363773468434,2017,4,2,1,8,22
"2017-04-02 08:23:00",50.6620062463022,2017,4,2,1,8,23
"2017-04-02 08:24:00",49.7447014306402,2017,4,2,1,8,24
"2017-04-02 08:25:00",49.9638570648084,2017,4,2,1,8,25
"2017-04-02 08:26:00",49.1117221844502,2017,4,2,1,8,26
"2017-04-02 08:27:00",50.1941746073764,2017,4,2,1,8,27
"2017-04-02 08:28:00",49.8844044270986,2017,4,2,1,8,28
"2017-04-02 08:29:00",49.7728386854715,2017,4,2,1,8,29
"2017-04-02 08:30:00",50.3484423660599,2017,4,2,1,8,30
"2017-04-02 08:31:00",50.2561821388324,2017,4,2,1,8,31
"2017-04-02 08:32:00",49.6381033237147,2017,4,2,1,8,32
"2017-04-02 08:33:00",49.8195338407371,2017,4,2,1,8,33
"2017-04-02 08:34:00",49.2860217105193,2017,4,2,1,8,34
"2017-04-02 08:35:00",49.9898889853431,2017,4,2,1,8,35
"2017-04-02 08:36:00",48.7947168479383,2017,4,2,1,8,36
"2017-04-02 08:37:00",50.7075537432787,2017,4,2,1,8,37
"2017-04-02 08:38:00",50.7335374904796,2017,4,2,1,8,38
"2017-04-02 08:39:00",49.2370132499278,2017,4,2,1,8,39
"2017-04-02 08:40:00",49.4208337617308,2017,4,2,1,8,40
"2017-04-02 08:41:00",49.6452005654864,2017,4,2,1,8,41
"2017-04-02 08:42:00",50.1875168687376,2017,4,2,1,8,42
"2017-04-02 08:43:00",50.2369249717897,2017,4,2,1,8,43
"2017-04-02 08:44:00",50.9926373802866,2017,4,2,1,8,44
"2017-04-02 08:45:00",50.0404385227486,2017,4,2,1,8,45
"2017-04-02 08:46:00",50.511796578741,2017,4,2,1,8,46
"2017-04-02 08:47:00",49.6713522567159,2017,4,2,1,8,47
"2017-04-02 08:48:00",49.5795548841105,2017,4,2,1,8,48
"2017-04-02 08:49:00",49.9382565584994,2017,4,2,1,8,49
"2017-04-02 08:50:00",49.7882820325005,2017,4,2,1,8,50
"2017-04-02 08:51:00",50.1017416458839,2017,4,2,1,8,51
"2017-04-02 08:52:00",50.0789648125146,2017,4,2,1,8,52
"2017-04-02 08:53:00",49.8834426452419,2017,4,2,1,8,53
"2017-04-02 08:54:00",50.1743694683054,2017,4,2,1,8,54
"2017-04-02 08:55:00",50.4362036249608,2017,4,2,1,8,55
"2017-04-02 08:56:00",49.969341122987,2017,4,2,1,8,56
"2017-04-02 08:57:00",50.4728743493245,2017,4,2,1,8,57
"2017-04-02 08:58:00",50.1742398576162,2017,4,2,1,8,58
"2017-04-02 08:59:00",49.7986163714666,2017,4,2,1,8,59
"2017-04-02 09:00:00",49.6079131503534,2017,4,2,1,9,0
"2017-04-02 09:01:00",50.2692444939846,2017,4,2,1,9,1
"2017-04-02 09:02:00",49.9778831873056,2017,4,2,1,9,2
"2017-04-02 09:03:00",49.8702771709857,2017,4,2,1,9,3
"2017-04-02 09:04:00",49.5451583583561,2017,4,2,1,9,4
"2017-04-02 09:05:00",49.8267480412489,2017,4,2,1,9,5
"2017-04-02 09:06:00",50.3810639140231,2017,4,2,1,9,6
"2017-04-02 09:07:00",49.9462258961439,2017,4,2,1,9,7
"2017-04-02 09:08:00",50.123407928307,2017,4,2,1,9,8
"2017-04-02 09:09:00",49.5468041385885,2017,4,2,1,9,9
"2017-04-02 09:10:00",49.6220710266617,2017,4,2,1,9,10
"2017-04-02 09:11:00",49.633520800328,2017,4,2,1,9,11
"2017-04-02 09:12:00",50.087524988557,2017,4,2,1,9,12
"2017-04-02 09:13:00",50.3618404409091,2017,4,2,1,9,13
"2017-04-02 09:14:00",49.4249748529879,2017,4,2,1,9,14
"2017-04-02 09:15:00",49.5090411138201,2017,4,2,1,9,15
"2017-04-02 09:16:00",49.8579104613273,2017,4,2,1,9,16
"2017-04-02 09:17:00",49.0542190877954,2017,4,2,1,9,17
"2017-04-02 09:18:00",49.8743599861344,2017,4,2,1,9,18
"2017-04-02 09:19:00",50.5337743275715,2017,4,2,1,9,19
"2017-04-02 09:20:00",50.6522128354675,2017,4,2,1,9,20
"2017-04-02 09:21:00",50.7364273726981,2017,4,2,1,9,21
"2017-04-02 09:22:00",50.6018807795599,2017,4,2,1,9,22
"2017-04-02 09:23:00",49.0193051502493,2017,4,2,1,9,23
"2017-04-02 09:24:00",50.3974114318788,2017,4,2,1,9,24
"2017-04-02 09:25:00",49.4853289005892,2017,4,2,1,9,25
"2017-04-02 09:26:00",49.8639848364399,2017,4,2,1,9,26
"2017-04-02 09:27:00",50.2028982621578,2017,4,2,1,9,27
"2017-04-02 09:28:00",50.5943093364422,2017,4,2,1,9,28
"2017-04-02 09:29:00",48.9865861338901,2017,4,2,1,9,29
"2017-04-02 09:30:00",49.9370462762565,2017,4,2,1,9,30
"2017-04-02 09:31:00",49.535047459661,2017,4,2,1,9,31
"2017-04-02 09:32:00",49.754364702382,2017,4,2,1,9,32
"2017-04-02 09:33:00",49.458857222856,2017,4,2,1,9,33
"2017-04-02 09:34:00",51.0453790274619,2017,4,2,1,9,34
"2017-04-02 09:35:00",48.5792989016045,2017,4,2,1,9,35
"2017-04-02 09:36:00",49.5937631765542,2017,4,2,1,9,36
"2017-04-02 09:37:00",49.5738601059413,2017,4,2,1,9,37
"2017-04-02 09:38:00",50.51936449025,2017,4,2,1,9,38
"2017-04-02 09:39:00",48.8907389147533,2017,4,2,1,9,39
"2017-04-02 09:40:00",50.1846825656462,2017,4,2,1,9,40
"2017-04-02 09:41:00",50.0236198018944,2017,4,2,1,9,41
"2017-04-02 09:42:00",50.0870954121741,2017,4,2,1,9,42
"2017-04-02 09:43:00",49.9509644816439,2017,4,2,1,9,43
"2017-04-02 09:44:00",49.5392493058037,2017,4,2,1,9,44
"2017-04-02 09:45:00",49.0778671442117,2017,4,2,1,9,45
"2017-04-02 09:46:00",51.0006021126475,2017,4,2,1,9,46
"2017-04-02 09:47:00",49.2923274013439,2017,4,2,1,9,47
"2017-04-02 09:48:00",50.2548143001367,2017,4,2,1,9,48
"2017-04-02 09:49:00",49.9509813336243,2017,4,2,1,9,49
"2017-04-02 09:50:00",50.3786568391015,2017,4,2,1,9,50
"2017-04-02 09:51:00",50.0541727367588,2017,4,2,1,9,51
"2017-04-02 09:52:00",50.62970893614,2017,4,2,1,9,52
"2017-04-02 09:53:00",50.9694554829435,2017,4,2,1,9,53
"2017-04-02 09:54:00",50.0696760977135,2017,4,2,1,9,54
"2017-04-02 09:55:00",49.119072736625,2017,4,2,1,9,55
"2017-04-02 09:56:00",48.9494891760254,2017,4,2,1,9,56
"2017-04-02 09:57:00",49.829406778656,2017,4,2,1,9,57
"2017-04-02 09:58:00",49.5554379317314,2017,4,2,1,9,58
"2017-04-02 09:59:00",50.5826984598249,2017,4,2,1,9,59
"2017-04-02 10:00:00",50.7697950977741,2017,4,2,1,10,0
"2017-04-02 10:01:00",49.7616915148121,2017,4,2,1,10,1
"2017-04-02 10:02:00",49.3531248924872,2017,4,2,1,10,2
"2017-04-02 10:03:00",50.6702196019709,2017,4,2,1,10,3
"2017-04-02 10:04:00",50.1091791403774,2017,4,2,1,10,4
"2017-04-02 10:05:00",50.4790782469181,2017,4,2,1,10,5
"2017-04-02 10:06:00",49.2663836177497,2017,4,2,1,10,6
"2017-04-02 10:07:00",48.9265520753077,2017,4,2,1,10,7
"2017-04-02 10:08:00",50.8776000118573,2017,4,2,1,10,8
"2017-04-02 10:09:00",49.9028294822637,2017,4,2,1,10,9
"2017-04-02 10:10:00",49.6743032100242,2017,4,2,1,10,10
"2017-04-02 10:11:00",50.033879062136,2017,4,2,1,10,11
"2017-04-02 10:12:00",49.6123306348898,2017,4,2,1,10,12
"2017-04-02 10:13:00",50.0302252582359,2017,4,2,1,10,13
"2017-04-02 10:14:00",48.9235359091784,2017,4,2,1,10,14
"2017-04-02 10:15:00",50.3699486364576,2017,4,2,1,10,15
"2017-04-02 10:16:00",49.1877022022214,2017,4,2,1,10,16
"2017-04-02 10:17:00",50.7083969650716,2017,4,2,1,10,17
"2017-04-02 10:18:00",50.6970971005682,2017,4,2,1,10,18
"2017-04-02 10:19:00",49.651724020981,2017,4,2,1,10,19
"2017-04-02 10:20:00",49.4987357088507,2017,4,2,1,10,20
"2017-04-02 10:21:00",48.9858486622282,2017,4,2,1,10,21
"2017-04-02 10:22:00",48.841710656305,2017,4,2,1,10,22
"2017-04-02 10:23:00",49.5280347492434,2017,4,2,1,10,23
"2017-04-02 10:24:00",48.9273331562364,2017,4,2,1,10,24
"2017-04-02 10:25:00",50.3297732073284,2017,4,2,1,10,25
"2017-04-02 10:26:00",49.8821509705137,2017,4,2,1,10,26
"2017-04-02 10:27:00",51.0474190280254,2017,4,2,1,10,27
"2017-04-02 10:28:00",49.953874868888,2017,4,2,1,10,28
"2017-04-02 10:29:00",49.4178750265374,2017,4,2,1,10,29
"2017-04-02 10:30:00",49.8520948630678,2017,4,2,1,10,30
